,factors,cv_score,cv_score_std
2340,"['c12_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-312.3892214919739,396.204377894521
605,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'relaxation_volume_fcc']",-312.5306889175085,311.1147101420073
596,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-312.6460934347349,315.1855905132394
885,"['lattice_constant_fcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-312.76303679984113,381.8692605935003
590,"['lattice_constant_bcc', 'c44_sc', 'unstable_stack_energy_fcc']",-312.8883372607231,377.36996794085894
414,"['lattice_constant_bcc', 'bulk_modulus_bcc', 'unstable_stack_energy_fcc']",-313.0222857631117,381.9102662841194
602,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-313.04503835961384,306.03958357146524
466,"['lattice_constant_bcc', 'c11_bcc', 'c44_bcc']",-313.16558534194786,297.7071949271161
497,"['lattice_constant_bcc', 'c11_fcc', 'relaxation_volume_fcc']",-313.24441970768635,311.53563577992196
2765,"['c44_sc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_fcc']",-313.44775991360245,367.4432243612659
1450,"['bulk_modulus_fcc', 'c11_fcc', 'c11_sc']",-313.4493963343242,281.41659164204304
640,"['lattice_constant_bcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-313.4730655759913,379.74555996607165
2015,"['c11_fcc', 'c12_fcc', 'c12_sc']",-313.4962480103505,308.041892958575
434,"['lattice_constant_bcc', 'bulk_modulus_fcc', 'extr_stack_fault_energy_fcc']",-313.51767071002206,306.81760166370293
69,"['lattice_constant_fcc', 'unstable_stack_energy_fcc']",-313.5359654039061,382.69961002293854
556,"['lattice_constant_bcc', 'c12_sc', 'relaxed_formation_potential_energy_fcc']",-313.547336161468,304.1252924000793
2735,"['c44_sc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-313.5981551428845,410.15325727403945
1784,"['bulk_modulus_sc', 'ideal_surface_energy_100_fcc', 'unstable_stack_energy_fcc']",-313.645511044516,382.64761292031
486,"['lattice_constant_bcc', 'c11_fcc', 'c44_sc']",-313.6464903807225,311.83975474380134
1300,"['bulk_modulus_bcc', 'c12_fcc', 'unstable_stack_energy_fcc']",-313.7403716210943,389.59640365705087
1046,"['lattice_constant_sc', 'c12_bcc', 'c44_bcc']",-313.913243162421,318.210323983278
793,"['lattice_constant_fcc', 'c12_bcc', 'c44_bcc']",-313.9214195558127,325.5233664917364
2037,"['c11_fcc', 'c12_sc', 'extr_stack_fault_energy_fcc']",-314.2088293234381,293.56074575792894
409,"['lattice_constant_bcc', 'bulk_modulus_bcc', 'cohesive_energy_fcc']",-314.6154381857056,312.38825359767776
1871,"['c11_bcc', 'c12_fcc', 'unstable_stack_energy_fcc']",-314.6387858878921,387.6013436627323
785,"['lattice_constant_fcc', 'c11_sc', 'unstable_stack_energy_fcc']",-314.75021503809137,330.51679690003664
387,"['lattice_constant_bcc', 'lattice_constant_sc', 'cohesive_energy_fcc']",-314.7646825000269,315.6278516997324
1129,"['lattice_constant_sc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-314.9806555854063,334.68510928184025
2220,"['c11_sc', 'cohesive_energy_fcc', 'unstable_stack_energy_fcc']",-315.11667284523793,336.2916499517404
1167,"['lattice_constant_sc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-315.15560696016337,352.68231383996323
2399,"['c12_fcc', 'c12_sc', 'unstable_stack_energy_fcc']",-315.2604600683869,336.28119838431724
2759,"['c44_sc', 'ideal_surface_energy_100_fcc', 'unstable_stack_energy_fcc']",-315.2965082987579,382.4053790052355
603,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-315.30745310877387,311.3238679783084
2623,"['c44_bcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-315.3076756733577,468.8293235468365
40,"['lattice_constant_bcc', 'cohesive_energy_fcc']",-315.83618849226633,312.5723219864504
2244,"['c11_sc', 'ideal_surface_energy_100_fcc', 'unstable_stack_energy_fcc']",-316.08985340434685,331.33030970865406
394,"['lattice_constant_bcc', 'lattice_constant_sc', 'relaxed_formation_potential_energy_fcc']",-316.13079686039055,318.3893328739269
757,"['lattice_constant_fcc', 'c11_fcc', 'c12_bcc']",-316.1366345160086,304.91612060629814
1185,"['bulk_modulus_bcc', 'bulk_modulus_fcc', 'c12_fcc']",-316.2629803272751,316.99079804172845
469,"['lattice_constant_bcc', 'c11_bcc', 'cohesive_energy_fcc']",-316.36321806552536,311.0401657617011
1020,"['lattice_constant_sc', 'c11_fcc', 'extr_stack_fault_energy_fcc']",-316.3976901559569,296.20608896322153
677,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'c11_fcc']",-316.51096570683484,303.5867111859783
487,"['lattice_constant_bcc', 'c11_fcc', 'cohesive_energy_fcc']",-316.67920154052774,303.96020238000415
601,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-316.7205120276652,309.5249976955912
585,"['lattice_constant_bcc', 'c44_sc', 'cohesive_energy_fcc']",-316.84760984751875,314.0585796873403
912,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-316.8746553877633,360.82051606580416
2483,"['c12_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-317.0721025106347,388.2852187995735
267,"['c44_bcc', 'unstable_stack_energy_fcc']",-317.22121698627,472.89424191392897
682,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'c44_bcc']",-317.32338466033195,317.6890055955045
759,"['lattice_constant_fcc', 'c11_fcc', 'c12_sc']",-317.3261730462534,287.1436619942366
484,"['lattice_constant_bcc', 'c11_fcc', 'c44_bcc']",-317.48769852400636,325.0773830158562
1453,"['bulk_modulus_fcc', 'c11_fcc', 'c12_sc']",-317.5232425264628,304.5108491548605
356,"['lattice_constant_bcc', 'lattice_constant_fcc', 'c11_fcc']",-317.5957627535684,304.0932707540509
1505,"['bulk_modulus_fcc', 'c12_fcc', 'cohesive_energy_fcc']",-317.6021637585575,315.7861282026279
525,"['lattice_constant_bcc', 'c12_bcc', 'unstable_stack_energy_fcc']",-317.62687880882737,393.307756296801
2377,"['c12_bcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-317.80404931463465,369.5936471086529
490,"['lattice_constant_bcc', 'c11_fcc', 'ideal_surface_energy_100_fcc']",-317.88074396025735,307.9344293056802
1513,"['bulk_modulus_fcc', 'c12_fcc', 'unrelaxed_formation_potential_energy_fcc']",-317.9430837128181,293.7431704001585
364,"['lattice_constant_bcc', 'lattice_constant_fcc', 'cohesive_energy_fcc']",-317.975309241449,313.63495450271677
489,"['lattice_constant_bcc', 'c11_fcc', 'surface_energy_100_fcc']",-318.03028760448956,307.77320319179796
416,"['lattice_constant_bcc', 'bulk_modulus_bcc', 'relaxed_formation_potential_energy_fcc']",-318.14829763338815,310.5611636366865
1434,"['bulk_modulus_fcc', 'c11_bcc', 'c12_fcc']",-318.1701371547691,316.6134647023083
125,"['bulk_modulus_fcc', 'c12_fcc']",-318.2261063822961,314.6954453576835
825,"['lattice_constant_fcc', 'c12_sc', 'cohesive_energy_fcc']",-318.26606530086895,302.35020751723516
611,"['lattice_constant_bcc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",-318.4578916176108,310.1221402579915
476,"['lattice_constant_bcc', 'c11_bcc', 'relaxed_formation_potential_energy_fcc']",-318.6220228212123,306.87143894705156
1485,"['bulk_modulus_fcc', 'c12_bcc', 'c12_fcc']",-318.62257039560103,318.1805722609136
916,"['lattice_constant_fcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-318.6515955943722,381.3883446852214
2802,"['cohesive_energy_fcc', 'surface_energy_100_fcc', 'relaxation_volume_fcc']",-318.67125507274187,312.02787786880526
597,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'surface_energy_100_fcc']",-318.7076614577043,313.67624515022
2043,"['c11_fcc', 'c12_sc', 'relaxation_volume_fcc']",-318.77482209031496,294.6912964965363
191,"['c11_fcc', 'extr_stack_fault_energy_fcc']",-318.83941860568353,338.2980911316948
881,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'relaxation_volume_fcc']",-318.9063477075986,321.1780853970098
1969,"['c11_bcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-318.9311955896371,378.1754839373007
764,"['lattice_constant_fcc', 'c11_fcc', 'thermal_expansion_coeff_fcc']",-319.0650599101509,313.3150849295283
47,"['lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc']",-319.1503797427315,309.4288363378408
2083,"['c11_fcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-319.1768953077182,344.91694465541224
598,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'ideal_surface_energy_100_fcc']",-319.21296470485106,313.9678187568344
421,"['lattice_constant_bcc', 'bulk_modulus_fcc', 'c11_bcc']",-319.312969540701,293.51630830928025
2853,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-319.3362904396534,406.6822955782547
1069,"['lattice_constant_sc', 'c12_fcc', 'unstable_stack_energy_fcc']",-319.34004582115637,340.62097836445395
645,"['lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-319.4256855724893,306.80285993075086
2050,"['c11_fcc', 'c44_bcc', 'extr_stack_fault_energy_fcc']",-319.5207125371506,357.6801721871163
872,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'thermal_expansion_coeff_fcc']",-319.60366883267494,317.9633760564858
557,"['lattice_constant_bcc', 'c12_sc', 'unrelaxed_formation_potential_energy_fcc']",-319.81183281129006,304.9315214976009
670,"['lattice_constant_fcc', 'lattice_constant_sc', 'relaxed_formation_potential_energy_fcc']",-319.8621179272841,336.3666649168024
1828,"['c11_bcc', 'c11_fcc', 'relaxation_volume_fcc']",-319.89256459813765,293.61208709307516
1651,"['bulk_modulus_sc', 'c11_fcc', 'extr_stack_fault_energy_fcc']",-319.93081858955185,341.3587259991135
1207,"['bulk_modulus_bcc', 'bulk_modulus_sc', 'c44_bcc']",-319.99429590537255,328.99249299256167
1504,"['bulk_modulus_fcc', 'c12_fcc', 'c44_sc']",-320.18103693216904,313.49172392914556
471,"['lattice_constant_bcc', 'c11_bcc', 'surface_energy_100_fcc']",-320.2479676965565,317.3319517965439
2935,"['unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-320.26695328874484,401.627699348327
450,"['lattice_constant_bcc', 'bulk_modulus_sc', 'cohesive_energy_fcc']",-320.3264810267167,309.9808971444403
2654,"['c44_bcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-320.34731952897766,390.2905491863327
1797,"['bulk_modulus_sc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-320.53032834869947,365.4855107739074
1096,"['lattice_constant_sc', 'c44_bcc', 'unstable_stack_energy_fcc']",-320.5425997688766,374.11041949183664
622,"['lattice_constant_bcc', 'surface_energy_100_fcc', 'relaxation_volume_fcc']",-320.6974196690961,314.8561985910411
2303,"['c12_bcc', 'c44_bcc', 'thermal_expansion_coeff_fcc']",-320.72306477803056,349.29797648963523
599,"['lattice_constant_bcc', 'cohesive_energy_fcc', 'extr_stack_fault_energy_fcc']",-320.73718829638597,315.3864176200849
647,"['lattice_constant_bcc', 'relaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-320.78280493957624,306.627550202338
2280,"['c12_bcc', 'c12_fcc', 'unstable_stack_energy_fcc']",-320.8089906885874,387.72390119699685
535,"['lattice_constant_bcc', 'c12_fcc', 'cohesive_energy_fcc']",-320.9201081754927,313.57288274189017
606,"['lattice_constant_bcc', 'thermal_expansion_coeff_fcc', 'surface_energy_100_fcc']",-320.9755162338323,325.45199462530223
2809,"['cohesive_energy_fcc', 'ideal_surface_energy_100_fcc', 'relaxation_volume_fcc']",-320.9818596070791,312.3062882052962
1507,"['bulk_modulus_fcc', 'c12_fcc', 'surface_energy_100_fcc']",-320.98207642073237,310.5829716769629
1508,"['bulk_modulus_fcc', 'c12_fcc', 'ideal_surface_energy_100_fcc']",-321.17356461937044,311.193288437136
430,"['lattice_constant_bcc', 'bulk_modulus_fcc', 'cohesive_energy_fcc']",-321.3033490907756,311.4129045088416
769,"['lattice_constant_fcc', 'c11_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-321.38889611077553,286.8726042739125
2100,"['c11_fcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-321.40931672776674,332.5571882624032
472,"['lattice_constant_bcc', 'c11_bcc', 'ideal_surface_energy_100_fcc']",-321.5084927075092,317.81118543256434
2772,"['c44_sc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-321.5116694476638,365.3075708952873
619,"['lattice_constant_bcc', 'surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-321.7382218081839,308.80849079558885
2541,"['c12_sc', 'cohesive_energy_fcc', 'relaxation_volume_fcc']",-321.79300042694393,325.66845321168176
612,"['lattice_constant_bcc', 'thermal_expansion_coeff_fcc', 'unrelaxed_formation_potential_energy_fcc']",-321.8299491218266,316.1851752902736
2107,"['c11_fcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-321.8647624345941,335.41866646175725
2137,"['c11_sc', 'c12_bcc', 'c44_bcc']",-321.9178095483245,316.33963049411005
2794,"['cohesive_energy_fcc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-321.9577154755398,331.7837133809567
2073,"['c11_fcc', 'c44_sc', 'extr_stack_fault_energy_fcc']",-322.09796848209805,333.3831118826946
878,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-322.2618488564066,305.4290524986796
1398,"['bulk_modulus_bcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-322.26797533818205,380.5119106668092
1415,"['bulk_modulus_fcc', 'bulk_modulus_sc', 'c12_fcc']",-322.3209796468672,305.9690087944716
685,"['lattice_constant_fcc', 'bulk_modulus_bcc', 'cohesive_energy_fcc']",-322.3328347374865,316.3134678328211
626,"['lattice_constant_bcc', 'ideal_surface_energy_100_fcc', 'relaxed_formation_potential_energy_fcc']",-322.3788572305741,308.4092333425372
1469,"['bulk_modulus_fcc', 'c11_sc', 'c12_fcc']",-322.37999080357616,276.01517779900064
607,"['lattice_constant_bcc', 'thermal_expansion_coeff_fcc', 'ideal_surface_energy_100_fcc']",-322.4566502465841,325.88581703883625
1511,"['bulk_modulus_fcc', 'c12_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-322.6144374741192,310.2725181468123
629,"['lattice_constant_bcc', 'ideal_surface_energy_100_fcc', 'relaxation_volume_fcc']",-322.65153176920086,313.5842465281268
480,"['lattice_constant_bcc', 'c11_fcc', 'c11_sc']",-322.7823778878446,282.4834128242664
616,"['lattice_constant_bcc', 'surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-322.8295877807159,328.63470387610903
457,"['lattice_constant_bcc', 'bulk_modulus_sc', 'relaxed_formation_potential_energy_fcc']",-323.26908152738355,309.1746457524389
417,"['lattice_constant_bcc', 'bulk_modulus_bcc', 'unrelaxed_formation_potential_energy_fcc']",-323.2770376923134,312.7562108912991
2187,"['c11_sc', 'c44_bcc', 'unstable_stack_energy_fcc']",-323.29667099590995,380.9771595519738
48,"['lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc']",-323.35464464182473,314.5389828570346
742,"['lattice_constant_fcc', 'c11_bcc', 'c44_bcc']",-323.4394164156719,306.7552223109003
2650,"['c44_bcc', 'unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-323.5966988708424,356.30846733575333
1257,"['bulk_modulus_bcc', 'c11_fcc', 'relaxation_volume_fcc']",-323.61703026582785,308.4678535943173
477,"['lattice_constant_bcc', 'c11_bcc', 'unrelaxed_formation_potential_energy_fcc']",-323.6824652809809,309.89467466963043
887,"['lattice_constant_fcc', 'thermal_expansion_coeff_fcc', 'relaxed_formation_potential_energy_fcc']",-323.7789670440292,311.15390623877585
592,"['lattice_constant_bcc', 'c44_sc', 'relaxed_formation_potential_energy_fcc']",-323.7950208149487,308.45125565236395
2454,"['c12_fcc', 'thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc']",-323.8287549252211,399.7549689542017
395,"['lattice_constant_bcc', 'lattice_constant_sc', 'unrelaxed_formation_potential_energy_fcc']",-323.88733459857394,321.3832920386717
745,"['lattice_constant_fcc', 'c11_bcc', 'cohesive_energy_fcc']",-323.92421281298823,316.0161772359847
240,"['c12_fcc', 'unstable_stack_energy_fcc']",-323.9267677625698,397.2085104070501
843,"['lattice_constant_fcc', 'c44_bcc', 'unstable_stack_energy_fcc']",-323.9337520129507,393.7774141645135
1038,"['lattice_constant_sc', 'c11_sc', 'unstable_stack_energy_fcc']",-324.0923313997329,330.2936661630038
1026,"['lattice_constant_sc', 'c11_fcc', 'relaxation_volume_fcc']",-324.10241336711067,303.9857143855996
2079,"['c11_fcc', 'c44_sc', 'relaxation_volume_fcc']",-324.20560323561216,308.1519308686272
2485,"['c12_fcc', 'unstable_stack_energy_fcc', 'relaxation_volume_fcc']",-324.2129538689799,344.73237129974325
832,"['lattice_constant_fcc', 'c12_sc', 'relaxed_formation_potential_energy_fcc']",-324.24966568792394,302.68904240246064
1083,"['lattice_constant_sc', 'c12_sc', 'unstable_stack_energy_fcc']",-324.252082486216,358.61389532717857
623,"['lattice_constant_bcc', 'ideal_surface_energy_100_fcc', 'extr_stack_fault_energy_fcc']",-324.47153550534136,328.5442526975409
663,"['lattice_constant_fcc', 'lattice_constant_sc', 'cohesive_energy_fcc']",-324.5209709122412,328.81952913124275
2838,"['thermal_expansion_coeff_fcc', 'surface_energy_100_fcc', 'relaxation_volume_fcc']",-324.58047009353714,314.6006207488051
371,"['lattice_constant_bcc', 'lattice_constant_fcc', 'relaxed_formation_potential_energy_fcc']",-324.641442542529,315.8521948326337
2098,"['c11_fcc', 'thermal_expansion_coeff_fcc', 'relaxation_volume_fcc']",-324.6865478284584,334.79449027207767
879,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-324.7216514666778,311.96709237860176
64,"['lattice_constant_fcc', 'cohesive_energy_fcc']",-324.7606726640429,315.9570085673828
551,"['lattice_constant_bcc', 'c12_sc', 'surface_energy_100_fcc']",-324.8319819416603,320.6851228684702
649,"['lattice_constant_bcc', 'unrelaxed_formation_potential_energy_fcc', 'relaxation_volume_fcc']",-324.93246185807953,309.38782272855025
2931,"['unstable_stack_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxed_formation_potential_energy_fcc']",-324.967022007027,391.25892168747544
2817,"['cohesive_energy_fcc', 'unstable_stack_energy_fcc', 'relaxed_formation_potential_energy_fcc']",-324.9765661063476,400.9116276977744
2115,"['c11_fcc', 'extr_stack_fault_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-324.99187350496925,317.46368106810223
2128,"['c11_fcc', 'unstable_stack_energy_slip_fraction_fcc', 'relaxation_volume_fcc']",-325.10196948897385,287.5504813547145
42,"['lattice_constant_bcc', 'surface_energy_100_fcc']",-325.21076833453463,323.89896418396376
1010,"['lattice_constant_sc', 'c11_fcc', 'c12_bcc']",-325.2146016902688,294.336866401072
411,"['lattice_constant_bcc', 'bulk_modulus_bcc', 'surface_energy_100_fcc']",-325.22504431643114,323.65890846960946
866,"['lattice_constant_fcc', 'c44_sc', 'unstable_stack_energy_fcc']",-325.2594502950552,380.0533012168127
1669,"['bulk_modulus_sc', 'c11_sc', 'unstable_stack_energy_fcc']",-325.4839672958843,342.7686588693332
830,"['lattice_constant_fcc', 'c12_sc', 'unstable_stack_energy_fcc']",-325.514601050035,381.83867707026366
898,"['lattice_constant_fcc', 'surface_energy_100_fcc', 'relaxation_volume_fcc']",-325.55984336433295,317.0148858118825
877,"['lattice_constant_fcc', 'cohesive_energy_fcc', 'unstable_stack_energy_slip_fraction_fcc']",-325.65338736038706,310.0994547922647
2854,"['thermal_expansion_coeff_fcc', 'unstable_stack_energy_fcc', 'unrelaxed_formation_potential_energy_fcc']",-325.6675195662859,419.2231492638683
